tora_id,lat,long
24148,58.1038,12.8411
24147,57.596,13.4112
24146,57.8413,13.4991
24145,58.4172,13.5005
24144,58.117,13.6984
24143,57.9692,13.1533
24142,58.6315,13.1896
24141,58.3666,13.0307
24140,58.5206,13.0954
24139,58.6627,14.0016
24138,58.3726,13.2677
24137,58.1972,13.704
24136,58.3491,13.0862
24135,57.3354,13.0454
24134,58.4522,13.8421
24133,58.4428,13.5295
24132,58.5189,14.2558
24131,58.0449,13.7847
24130,58.7071,13.8172
24129,58.1289,13.8632
24128,58.5721,13.4604
24127,58.6019,14.3113
24126,58.143,13.9281
24125,58.1841,12.1855
24124,57.9718,13.5494
24123,57.8671,14.0438
24122,58.4917,13.5857
24121,58.0113,12.7078
24120,58.0195,13.305
24119,58.5645,13.5195
24118,58.357,13.8445
24117,58.4803,14.4871
24116,58.4004,12.963
24115,58.178,12.7346
24114,58.061,12.6679
24113,58.4197,13.9484
24112,58.2484,13.2251
24111,58.4579,13.9874
24110,58.488,13.8876
24109,58.3684,13.8109
24108,58.3383,13.8843
24107,58.3546,13.2464
24106,58.2483,12.8987
24105,58.2435,13.1287
24104,58.4216,13.8505
24103,58.5099,13.0487
24102,58.3263,12.5675
24101,58.6639,13.9094
24100,58.5863,14.1349
24099,58.081,13.3263
24098,58.4415,13.6369
24097,58.4019,13.5625
24096,57.8462,13.2858
24095,58.5198,13.5799
24094,57.7767,12.4024
24093,58.8164,14.0324
24092,58.6111,13.4931
24091,58.4162,14.1872
24090,58.3987,13.6206
24089,58.3965,13.9333
24088,57.6969,12.5808
24087,58.3172,12.2931
24086,57.7514,12.2461
24085,57.9116,13.3546
24084,58.3884,13.3927
24083,58.6675,14.4483
24082,57.9288,12.5529
24081,57.7618,13.3083
24080,58.1796,14.2237
24079,58.3939,12.8836
24078,58.1753,13.9756
24077,58.1734,12.5468
24076,58.7472,13.9039
24075,58.1306,13.7844
24074,58.5291,13.949
24073,58.524,14.3955
24072,58.5115,14.033
24071,58.8528,14.3524
24070,57.656,12.0603
24069,57.75,12.2194
24068,58.0709,13.9385
24067,58.3373,14.3009
24066,58.4176,12.7845
24065,58.3747,13.9711
24064,57.2515,13.1494
24063,58.6355,14.3106
24062,57.6788,13.3526
24061,57.8614,13.15
24060,58.7684,13.9511
24059,58.8134,13.7711
24058,58.4441,12.7996
24057,58.5828,14.4446
24056,58.4608,13.6823
24055,58.5251,13.3917
24054,57.8053,12.3631
24053,58.3652,14.0463
24052,58.3751,13.2992
24051,57.8114,12.4141
24050,58.409,13.1887
24049,57.3124,13.2587
24048,58.1573,13.79
24047,58.5777,13.0116
24046,58.7787,13.8055
24045,58.2824,13.5804
24044,57.8998,14.0795
24043,58.3326,13.0722
24042,57.3672,12.5897
24041,57.795,13.3916
24040,57.8886,13.3878
24039,58.8102,13.7026
24038,57.7469,13.413
24037,57.4678,13.2347
24036,57.4821,12.6885
24035,57.622,13.5148
24034,57.9482,12.5314
24033,58.1575,12.9079
24032,58.671,14.616
24031,58.5394,13.3431
24030,58.5107,13.0689
24029,58.4814,13.0857
24028,58.2649,13.1066
24027,58.3988,13.6728
24026,57.6935,13.4075
24025,58.2325,13.2572
24024,58.4118,14.1057
24023,58.5711,14.1097
24022,57.7775,12.2336
24021,58.4342,13.0166
24020,57.5878,12.9924
24019,58.553,13.0643
24018,58.41,12.8763
24017,57.762,12.262
24016,58.4426,14.0276
24015,58.2045,13.6438
24014,64.6183,21.1579
24013,65.5768,21.4823
24012,66.3897,23.6605
24011,67.1901,23.51
24010,63.7046,20.3521
24009,65.919,23.4549
24008,63.8413,20.1235
24007,59.3681,18.2461
24006,59.9566,18.343
24005,59.3815,17.799
24004,59.683,18.4301
24003,59.5414,17.9197
24002,59.3654,18.0302
24001,59.2771,18.556
24000,59.4149,17.575
23998,58.8194,17.0692
23997,59.4197,16.0851
23994,58.9209,16.8814
23990,59.2173,17.5962
23987,59.1503,16.4901
23986,59.1072,18.0582
23984,58.9292,16.4687
23982,59.164,16.8776
23981,59.3033,18.2125
23980,59.2068,16.8163
23960,57.9657,14.5057
23959,57.5131,14.8262
23958,56.5207,14.6699
23957,56.8234,14.1654
23956,57.6148,14.4369
23955,57.7484,14.4159
23954,57.0708,14.9322
23953,57.3936,14.7638
23952,57.4092,14.7052
23951,57.3108,15.2938
23950,56.7948,15.4153
23949,57.9776,14.9133
23948,56.7672,14.9123
23947,57.7249,16.4309
23946,57.0369,14.5572
23945,56.8074,14.9089
23944,57.078,14.9455
23943,57.0225,14.3743
23942,56.8563,14.2336
23941,57.8805,14.3138
23940,56.8274,14.1823
23939,56.7279,14.629
23938,57.7722,14.5798
23937,57.7758,14.5911
23936,57.7516,14.1879
23935,57.0233,13.4413
23934,56.9579,15.0448
23933,57.9395,14.5675
23932,57.1822,16.0264
23931,57.9071,14.8079
23930,57.8215,14.7812
23929,56.9789,14.7417
23928,57.5765,15.434
23927,56.8409,14.1603
23926,57.3022,15.313
23925,56.7396,14.573
23924,57.0602,14.5896
23923,57.1407,13.8806
23922,57.158,13.3149
23921,56.8242,14.175
23920,57.9183,14.5378
23919,57.735,14.2721
23918,58.0138,14.8734
23917,57.1812,13.5636
23916,57.8411,14.4292
23915,56.8506,15.7098
23914,56.5622,14.886
23913,56.6204,16.1161
23912,57.9024,14.9042
23911,57.5662,15.088
23910,57.4445,13.6532
23909,57.5238,16.4725
23908,57.0604,15.0693
23907,58.005,14.8885
23906,57.8357,14.1334
23905,56.8982,14.4426
23904,56.6634,13.7054
23903,56.808,14.5457
23902,57.8816,14.3533
23901,56.9335,14.7481
23900,56.565,15.5669
23899,57.5472,16.6306
23898,57.1475,13.5727
23897,57.0808,13.7698
23896,56.6619,14.8866
23895,57.7313,15.0516
23894,57.646,14.9821
23893,56.9312,14.7926
23892,57.3505,15.781
23891,56.6445,14.7165
23890,57.1396,15.1327
23889,57.1202,15.6358
23888,57.2967,14.323
23887,57.2626,14.06
23886,57.0155,14.7242
23885,57.2071,13.8586
23884,57.0727,15.534
23883,57.4265,15.0108
23882,57.0853,14.3078
23881,57.5957,15.0735
23880,57.4121,15.0273
23879,56.7723,15.1178
23878,57.2277,14.0987
23877,56.6219,16.1282
23876,57.9045,14.8105
23875,57.537,14.2741
23874,56.682,14.8328
23873,57.0439,14.8703
23872,57.6865,14.8525
23871,57.7086,14.9449
23870,58.0131,14.8439
23869,56.9511,14.5858
23868,57.3672,15.7555
23867,57.4606,16.3024
23866,56.6663,15.3336
23865,56.9175,14.6
23864,56.5677,14.7704
23863,56.9464,14.1975
23862,57.6801,14.9935
23861,57.5687,15.1932
23860,57.863,14.3378
23859,57.036,15.0663
23858,56.6416,14.2216
23857,56.9507,14.5685
23856,57.0099,13.5003
23855,57.0829,15.0087
23854,57.9024,14.8711
23853,57.0674,14.6213
23852,56.8214,14.8989
23851,56.9155,14.1532
23850,56.8874,13.7749
23849,57.3111,13.3895
23848,56.624,15.0213
23847,57.4331,14.5062
23846,56.8761,14.5475
23845,56.6935,13.711
23844,57.8063,15.0067
23843,57.2622,13.3437
23842,56.9063,14.7752
23841,57.9924,14.5538
23840,57.6988,16.3294
23839,57.8261,14.8198
23838,56.8981,14.5545
23837,56.0166,13.725
23836,55.8708,12.868
23835,56.2986,12.8396
23834,55.523,13.9392
23833,55.7827,13.2482
23832,55.9451,12.7804
23831,56.0004,13.8477
23830,55.4508,13.837
23829,55.7765,13.4077
23828,55.611,13.9267
23827,56.3075,12.8486
23826,55.6501,13.7095
23825,56.0968,13.9676
23824,55.5509,13.8033
23823,56.0108,13.4613
23822,56.1734,13.0649
23821,55.7979,13.537
23820,56.1585,12.7613
23819,56.1651,14.0653
23818,55.8532,13.4349
23817,56.0643,14.0637
23816,56.0853,14.0438
23815,56.107,12.9668
23814,55.8578,14.1309
23813,55.9098,13.189
23812,55.9704,12.9818
23811,55.9817,13.9487
23810,56.1937,13.7448
23809,55.9563,12.8659
23808,56.3153,12.8672
23807,56.0834,14.0612
23806,55.9521,14.1229
23805,55.4787,13.4237
23804,56.2111,12.7704
23803,55.5947,14.1203
23802,55.7119,13.6641
23801,55.8184,13.4398
23800,56.0262,14.3739
23799,55.4793,13.9823
23798,55.6992,14.162
23797,55.4502,13.5549
23796,56.1094,14.1274
23795,55.6255,13.2344
23794,55.5986,13.3673
23793,56.1493,13.0586
23792,55.7881,13.2696
23791,55.6035,13.2493
23790,55.9247,13.0295
23789,55.5804,13.6945
23788,55.4939,13.2978
23787,55.9049,12.8297
23786,56.16,12.709
23785,55.4983,13.4774
23784,55.9256,13.0974
23783,56.1753,12.7478
23782,55.9399,12.9315
23781,56.1102,14.0369
23780,56.0623,12.9427
23779,56.1009,12.8786
23778,55.9433,13.3736
23777,55.4866,13.4513
23776,55.8599,13.3828
23775,55.9436,12.9609
23774,56.1893,12.8938
23773,56.0829,12.6616
23772,56.0673,14.0872
23771,55.5597,13.7098
23770,55.4858,13.2073
23769,55.8109,13.2361
23768,55.4196,13.3903
23767,55.5442,13.5167
23766,56.1306,13.6724
23765,56.0768,14.0606
23764,55.5322,13.6505
23763,56.2449,12.9928
23762,56.3535,13.9075
23761,55.8037,13.3777
23760,56.1747,13.9773
23759,55.5807,13.5677
23758,55.6914,13.4638
23757,55.8358,13.5709
23756,56.1976,13.9244
23755,56.3124,13.0931
23754,55.5791,13.8279
23753,56.085,14.029
23752,55.4897,13.6733
23751,55.5099,13.5931
23750,55.9693,12.7638
23749,55.4436,13.7369
23748,55.5317,13.2128
23747,55.9851,12.9238
23746,55.5827,13.0436
23745,56.0875,12.833
23744,56.0672,13.3262
23743,55.8596,13.1583
23742,56.0694,12.6774
23741,56.0861,12.7055
23740,55.5445,12.9973
23739,55.5865,14.1094
23738,55.9982,14.0109
23737,55.8528,13.6063
23736,55.8126,13.4991
23735,56.1003,13.8494
23734,56.1931,12.7931
23733,56.1351,14.1691
23732,56.0532,14.1386
23731,55.4496,13.4566
23730,55.4902,13.2765
23729,55.4783,13.1398
23728,55.4934,13.9818
23727,55.4656,13.7033
23726,55.9356,14.0302
23725,56.0784,12.8603
23724,55.9001,13.9834
23723,56.0508,13.625
23722,55.9363,13.0788
23721,56.1896,12.7154
23720,55.7289,13.0108
23719,55.7382,12.9754
23718,55.7707,13.4876
23717,56.2891,13.3896
23716,56.0408,12.7784
23715,55.8857,14.1294
23714,56.2433,12.5725
23713,55.951,13.0039
23712,56.0351,14.1153
23711,55.6473,13.7246
23710,55.9495,13.1216
23709,55.6612,13.2485
23708,55.9374,13.6564
23707,55.9044,12.6996
23706,56.1125,12.6312
23705,55.6452,14.0449
23704,55.6394,13.0937
23703,55.7606,13.4323
23702,55.9058,14.0203
23701,56.1767,13.0746
23700,55.5416,13.0755
23699,56.073,14.0728
23698,55.4952,13.7605
23697,55.9776,13.1353
23696,55.5977,13.2689
23695,56.1259,13.1412
23694,55.5525,13.0059
23693,56.1142,14.2985
23692,56.0416,14.0884
23691,55.8851,13.1214
23690,55.4815,13.9017
23689,56.192,12.9264
23688,55.4158,13.4197
23687,55.4849,13.8779
23686,55.5291,14.0913
23685,56.1716,12.7183
23684,55.8846,13.0252
23683,55.5826,13.4324
23682,55.5835,13.2604
23681,56.3098,12.8904
23680,55.7325,13.5606
23679,55.9196,12.8125
23678,56.0864,13.2377
23677,55.468,14.0553
23676,55.9183,13.1207
23675,55.8062,13.4967
23674,55.4221,14.0495
23673,55.9088,13.0033
23672,55.4775,13.3654
23671,55.9153,13.3894
23670,55.7212,13.5344
23669,56.0991,14.1088
23668,56.1494,14.1176
23667,56.0244,14.2015
23666,55.9493,13.0414
23665,55.9234,13.2455
23664,55.4069,14.139
23663,55.9708,13.7008
23662,55.5326,14.182
23661,55.505,14.082
23660,55.7648,13.3286
23659,55.4416,14.0946
23658,55.598,14.2014
23657,56.0344,12.7514
23656,56.0694,14.0807
23655,56.1225,13.0295
23654,55.8288,13.3518
23653,55.4995,14.2332
23652,55.5549,14.2796
23651,56.0142,12.9422
23650,56.2178,12.8509
23649,55.8792,13.6188
23648,56.0568,12.7166
23647,55.4592,13.9001
23646,55.5562,13.0681
23645,55.983,12.8518
23644,55.9847,12.834
23643,55.9005,14.0506
23642,55.5835,13.9462
23641,55.9057,12.8121
23640,55.5803,13.7876
23639,55.5634,13.5961
23638,55.8142,13.2843
23637,56.0421,12.8027
23636,55.532,13.3329
23635,55.3994,13.5209
23634,56.1069,12.7373
23633,55.9761,13.059
23632,55.6642,13.3396
23631,56.1269,12.619
23630,55.433,13.6927
23629,56.049,12.9437
23628,56.0197,13.0412
23627,55.5428,13.2724
23626,55.6521,13.9537
23625,55.9503,12.9088
23624,56.0901,14.3476
23623,55.5123,13.5064
23622,55.9049,13.0399
23621,55.8791,13.5162
23620,56.036,12.9352
23619,55.8656,14.0461
23618,55.7673,13.5252
23617,55.4905,14.0393
23616,56.1862,13.0701
23615,55.6273,13.403
23614,55.729,13.6982
23613,56.1532,13.1251
23612,56.1843,12.7636
23611,56.059,12.9816
23610,55.4528,13.7802
23609,56.2233,13.0042
23608,55.5331,13.7106
23607,56.1774,14.0893
23606,55.5301,13.8359
23605,55.9759,13.0987
23604,55.8631,12.8862
23603,55.5532,13.7507
23602,55.5824,13.3299
23601,55.623,13.0774
23600,55.4359,13.2443
23599,55.6541,13.0857
23598,56.0956,14.0656
23597,55.7147,13.9595
23596,58.8627,15.0058
23595,59.0825,14.9123
23594,59.2848,14.6912
23593,59.0893,14.6909
23592,59.2576,14.9785
23591,59.1575,15.1663
23590,59.0955,14.8601
23589,59.299,15.4133
23588,59.1445,15.0065
23587,59.4247,15.4771
23586,59.3036,15.2954
23585,59.0586,14.8486
23584,59.1571,14.9729
23583,59.0593,14.8843
23582,58.8521,14.9447
23581,58.8584,14.8031
23580,59.0132,15.5786
23579,62.6406,16.708
23578,62.4726,16.3332
23577,62.3153,17.3707
23576,62.4713,17.3008
23575,62.4971,16.0114
23570,61.367,15.5108
23569,61.2232,16.5724
23568,61.6377,17.0768
23567,61.1183,16.6603
23565,57.0687,12.5096
23564,57.3656,12.1004
23563,58.4435,11.4336
23562,56.7148,12.8835
23561,58.4101,11.4597
23560,56.9771,12.6407
23559,56.4608,13.0199
23558,57.1247,12.4458
23557,57.4026,12.101
23556,56.7057,12.7822
23555,56.5319,13.0848
23554,56.8006,12.8052
23553,57.8307,12.0169
23552,58.5506,11.3923
23551,56.4238,13.0479
23550,56.5911,12.9878
23549,57.5196,11.9517
23548,56.6924,12.9821
23547,56.4349,13.2761
23546,58.1318,12.0855
23545,56.4626,12.9817
23544,56.9565,13.1349
23543,57.1187,12.3967
23542,57.485,12.2014
23541,56.9309,12.4468
23540,56.7353,12.7504
23539,57.0725,12.4751
23538,56.4508,13.0094
23537,56.4788,13.0094
23536,56.9723,12.411
23535,56.841,12.7188
23534,58.1939,11.5194
23533,58.7566,11.2504
23532,57.2606,12.3345
23531,56.6172,12.9735
23530,56.6906,12.9017
23529,57.057,12.4697
23528,56.6356,12.9361
23527,56.9834,12.4705
23526,56.9615,12.5286
23525,58.3774,11.5545
23524,56.9443,12.7013
23523,56.8994,12.5215
23522,56.4329,12.9145
23521,56.6893,12.778
23520,57.1356,12.27
23519,56.7234,12.7245
23518,56.9377,12.6417
23517,56.4233,12.9849
23516,57.4393,12.1735
23515,57.4393,12.2059
23514,58.9732,11.2383
23513,56.9819,12.6412
23512,56.9254,12.4485
23511,56.6929,12.8116
23510,56.4278,13.1092
23509,56.7124,12.9583
23508,56.578,13.0033
23507,57.3596,12.0998
23506,56.7719,12.739
23505,60.9092,17.0653
23504,60.678,17.2242
23503,60.2884,16.8863
23502,60.6361,17.3619
23501,57.659,18.3644
23500,57.5561,18.4388
23499,57.6932,18.4392
23498,57.6001,18.2296
23497,57.5693,18.4098
23496,57.7402,18.6169
23495,57.5897,18.3844
23494,57.4318,18.8536
23488,58.8225,12.4123
23487,58.9923,12.5826
23486,58.9846,12.6129
23485,58.8029,12.5129
23484,59.1084,12.5876
23483,59.0471,12.6905
23482,58.5444,12.4598
23481,58.852,11.7151
23480,58.9781,12.4834
23479,58.6575,11.9641
23478,58.9106,12.5429
23477,58.6233,12.2874
23476,59.0885,12.6205
23475,58.7223,12.3836
23474,58.5682,12.493
23473,58.9378,12.2366
23472,58.92,11.9382
23471,58.8089,12.1817
23470,59.0055,12.6921
23469,58.9862,12.2645
23468,60.5258,15.5295
23467,60.1164,15.4844
23466,60.6109,15.7266
23465,60.2157,14.9612
23464,60.1373,16.2047
23463,60.4756,15.8284
23462,60.43,16.2154
23461,60.2199,15.2729
23460,60.8835,14.3764
23459,60.4348,15.5044
23458,60.4739,15.7215
23457,60.249,15.9189
23456,60.1788,16.4741
23455,60.2878,14.9718
23454,60.1534,16.1662
23453,60.2051,15.4949
23452,60.1566,15.1838
23451,60.1428,14.0679
23450,60.1433,16.308
23449,60.9973,14.5441
23448,60.1331,16.2272
23447,60.2782,16.0026
23446,60.3859,15.9957
23445,60.2948,16.4219
23444,60.1227,15.2737
23443,60.4766,15.799
23442,60.3576,15.5022
23441,60.6794,15.4808
23440,60.0419,14.5088
23439,60.2838,16.2078
23438,61.1971,15.1747
23437,60.1364,14.3995
23435,60.2664,16.438
23434,60.2861,15.9445
23433,60.363,16.1991
23432,61.2115,15.404
23431,60.2115,14.9565
23430,60.1479,16.1683
23429,58.3578,11.897
23428,57.7575,11.9482
23427,58.2818,11.8746
23426,58.4435,11.4336
23425,58.4101,11.4597
23424,58.0349,12.1408
23423,57.8668,11.7097
23422,58.7231,11.562
23421,57.8307,12.0169
23420,58.3159,11.8577
23419,58.1373,12.1047
23418,58.5506,11.3923
23417,57.7723,11.9119
23416,58.1927,12.1122
23415,58.4855,11.6422
23414,58.229,11.9286
23413,58.4432,11.6981
23412,58.1318,12.0855
23411,58.4855,11.7015
23410,58.1939,11.5194
23409,58.7566,11.2504
23408,57.8889,12.027
23407,57.8511,11.9367
23406,58.3774,11.5545
23405,58.439,11.724
23404,57.889,11.7771
23403,58.3641,11.9969
23402,58.4849,11.5892
23401,58.4368,11.6538
23400,57.832,12.0038
23399,59.0084,11.2405
23398,58.3943,11.6501
23397,58.2027,11.907
23395,56.2181,15.5823
23394,56.2044,15.6388
23393,56.0575,14.5952
23392,56.2173,15.5886
23391,56.1623,14.8191
23390,56.171,14.7065
23389,56.2126,15.6592
23388,56.2023,15.5697
23387,56.2192,15.6076
23386,56.2175,15.5322
23385,56.2235,15.5575
23384,56.1938,14.8394
23383,56.3284,14.7038
23382,56.1533,15.337
23381,56.2306,16.0091
23380,56.1815,15.0016
23379,56.1635,14.7484
23378,56.2191,15.3608
23377,56.2264,15.6268
23376,56.2104,15.3763
23375,56.2063,15.6583
23374,56.219,15.6783
23373,56.2214,15.5928
23372,56.2098,15.5022
23371,56.2195,15.1161
23370,56.9063,14.4902
23369,56.7283,15.0395
23368,57.0657,15.029
23367,59.5854,15.2425
23366,58.6946,15.9076
23365,58.7062,15.8559
23364,58.6969,16.1524
23363,58.8015,15.3813
23362,58.8323,15.9262
23361,58.5872,15.8817
23360,58.7658,15.4538
23359,58.7916,15.3827
23358,58.6184,15.1719
23357,58.1932,15.9953
23356,58.9016,15.8536
23355,58.6723,16.1263
23354,58.7485,15.6867
23353,58.6897,16.1534
23352,58.8065,15.7339
23351,63.1544,17.7645
23350,63.0717,16.9423
23349,62.7369,17.4202
23348,63.1662,17.2781
23347,63.0016,17.6692
23346,63.1755,17.5903
23337,59.7728,15.2903
23336,59.5223,15.0114
23335,59.7461,15.5079
23334,60.0706,16.0768
23333,59.9056,15.5008
23332,59.7428,15.6837
23331,59.9848,16.12
23330,59.9786,16.0118
23329,59.9697,16.0086
23328,59.8695,16.0488
23327,59.758,15.1602
23326,59.636,14.6102
23325,59.6283,14.5714
23324,59.887,15.9078
23323,59.9501,16.1753
23322,59.7088,16.2151
23321,59.6207,15.4253
23320,59.7804,15.5828
23319,60.0271,16.2084
23318,59.8307,15.0081
23317,59.9748,16.0278
23316,59.541,14.7004
23315,59.7177,16.4243
23314,59.8024,14.5844
23313,59.8207,16.1414
23312,60.0416,15.9399
23311,59.5274,15.4499
23310,59.829,15.5529
23309,59.7807,16.1896
23308,60.159,16.0245
23307,59.9757,16.2306
23306,59.8047,15.8582
23305,59.6389,14.8898
23304,60.0537,15.9284
23303,59.9574,16.1228
23302,59.6921,15.7509
23301,59.5226,15.6851
23300,60.0382,16.0836
23299,60.0607,16.0819
23298,59.9073,15.523
23297,60.0297,15.9621
23296,59.7009,16.0558
23295,59.6055,15.3332
23294,59.8448,15.9027
23293,59.6317,14.6293
23292,59.7393,15.1974
23291,59.5275,15.2893
23290,59.5314,15.1047
23289,59.9478,15.258
23288,59.8967,15.2873
23287,59.8508,15.8364
23286,59.8089,15.8551
23285,60.0093,16.1072
23284,59.598,15.5023
23283,59.9494,16.2232
23282,60.0468,16.1568
23281,59.9879,15.0221
23280,59.9957,16.086
23279,59.6928,15.7497
23278,60.0243,16.3133
23277,59.7931,15.5392
23276,59.6365,15.3468
23275,60.1359,15.8719
23274,59.6981,15.0943
23273,59.6113,15.4291
23272,59.794,15.3681
23271,59.7804,15.864
23270,59.8127,16.1585
23269,59.4814,15.3336
23268,59.7943,16.378
23267,59.7806,15.5434
23266,59.9484,16.2336
23265,59.7895,15.8876
23264,59.6062,14.762
23263,59.5635,15.5805
23262,59.5892,16.2449
23261,60.0594,15.7888
23260,59.7111,15.3732
23259,59.8949,15.6858
23258,59.6852,15.7519
23257,59.8604,15.0363
23256,59.5253,15.0901
23255,59.7812,15.6292
23254,59.8587,15.821
23253,59.5854,15.2707
23252,60.1347,16.1288
23251,60.0346,16.0623
23250,59.8988,15.5629
23249,59.9833,15.8418
23248,59.6655,15.2743
23247,59.5568,15.4375
23246,59.8062,15.1044
23245,59.5184,15.1465
23244,59.7279,15.4676
23243,59.5665,14.5832
23242,59.5222,15.0193
23241,58.4495,13.8341
23240,58.5611,14.1475
23239,58.1714,14.088
23238,58.6925,14.3482
23237,58.2488,14.0316
23235,63.8825,20.0249
23234,65.9571,22.3839
23233,65.915,22.6335
23232,63.9088,20.5522
23231,63.6908,20.2226
23230,65.6556,21.6666
23229,64.1868,20.8458
23228,65.9405,22.1529
23227,63.9433,20.5889
23226,63.6351,19.9113
23225,64.202,20.8238
23224,65.1524,21.4894
23223,65.4886,21.3982
23222,59.9579,18.3668
23220,59.3734,16.5052
23219,59.0502,15.8259
23218,59.3315,16.4712
23217,59.2477,16.2796
23216,58.7529,17.0167
23214,59.3755,16.5059
23213,59.4187,16.4693
23212,58.817,17.0927
23210,57.5862,15.8376
23209,57.7458,16.0257
23208,57.656,13.7975
23207,56.9948,15.4444
23206,57.3684,15.8382
23205,57.4705,15.5125
23204,56.8375,15.7469
23203,57.7005,14.114
23202,57.3833,13.8641
23201,57.5164,14.2848
23200,56.7484,15.275
23199,56.8487,15.3905
23198,56.4955,15.1275
23197,56.9956,16.2857
23196,57.2428,14.0742
23195,57.3171,13.6955
23194,57.7906,14.2705
23193,57.462,14.1053
23192,57.487,14.1273
23191,57.2983,13.5472
23190,57.7536,15.9741
23189,57.2112,15.831
23188,57.2606,16.3301
23187,57.6527,16.3702
23186,56.5531,14.9797
23185,57.6081,14.1909
23184,57.6407,15.2692
23183,56.4648,14.9648
23182,59.1643,14.8236
23181,59.01,15.062
23180,59.1109,14.5465
23179,58.9491,14.6231
23178,59.0956,14.3416
23177,59.2861,14.9302
23176,58.9558,14.9594
23175,59.3915,15.034
23174,59.0975,14.6535
23173,59.0129,14.5903
23172,62.5106,17.7234
23171,62.2905,17.0539
23170,62.5374,16.9641
23169,62.4968,16.9987
23168,62.3476,17.0314
23167,62.5572,17.3861
23166,62.6598,17.1958
23165,62.1646,17.4972
23162,62.758,16.3064
23161,61.1011,16.6535
23160,61.1268,16.5595
23159,61.0448,15.7875
23158,61.1138,17.1289
23157,61.8711,17.3137
23156,61.9584,16.7178
23155,61.6005,16.7661
23154,61.1622,17.1405
23153,61.2714,16.8733
23152,61.4603,17.1237
23151,61.2089,17.1186
23150,61.0677,16.3003
23149,61.9747,16.4683
23148,61.1854,16.9511
23147,62.1061,16.6788
23146,61.5344,16.8851
23145,61.9961,16.927
23144,60.6269,16.6284
23143,60.5936,16.5267
23142,60.6229,16.584
23141,60.6173,16.5965
23140,60.9713,16.9129
23139,60.9418,17.0301
23138,60.5122,16.4417
23137,60.6304,16.572
23136,60.525,16.4837
23135,60.5689,16.2617
23134,60.7699,16.9697
23133,60.5832,16.2547
23132,60.6397,16.9644
23131,60.7605,16.5341
23130,60.7223,16.607
23129,60.3164,16.568
23128,60.4422,16.6389
23127,60.61,16.9047
23126,60.8428,16.6694
23125,60.5184,16.4368
23124,60.5182,16.4382
23123,61.0469,17.1433
23122,60.592,16.5341
23121,57.7399,18.4033
23119,58.6593,12.0759
23118,58.8075,12.4342
23117,58.5282,12.0956
23116,58.9955,12.4686
23115,59.0819,12.6078
23114,59.1961,12.105
23113,58.9913,12.2591
23109,60.2944,15.8351
23108,60.9469,13.9541
23107,60.3705,16.1698
23106,60.5455,16.13
23105,60.2417,16.2491
23104,60.7779,16.0425
23103,60.2424,14.9522
23102,60.2328,16.2462
23101,60.2939,15.8213
23100,60.2608,16.4965
23099,60.0278,15.6538
23098,60.3076,15.3789
23097,60.2831,16.4083
23096,60.1514,14.2163
23095,60.2523,15.8575
23094,60.3497,15.7536
23093,60.9125,16.1382
23092,60.0493,15.5229
23091,60.5386,14.4469
23090,60.1407,15.4127
23089,60.1188,15.558
23088,60.4407,16.1646
23087,60.321,15.2013
23086,60.201,16.4905
23085,60.2637,16.4137
23084,60.1863,16.3573
23083,60.3752,16.0485
23082,59.9847,15.2905
23081,60.2353,14.8706
23080,60.2208,15.7804
23079,60.4533,15.1727
23078,60.1484,15.3831
23077,60.156,15.1929
23076,59.9259,15.4373
23075,61.3052,14.0345
23074,60.4533,16.0391
23073,60.2435,15.9333
23072,60.3303,14.5268
23071,60.7692,14.7282
23070,59.9891,15.609
23069,60.3859,16.3271
23068,60.1284,15.6158
23067,60.2031,16.4797
23066,60.6368,16.1458
23065,60.3709,16.1608
23064,60.1019,15.0986
23063,60.8298,14.1222
23062,60.2531,15.8845
23061,60.2117,15.9287
23060,60.4728,16.0364
23059,60.0645,15.6501
23058,59.9817,15.4079
23057,60.1439,15.1062
23056,61.1891,14.7698
23055,60.209,16.3111
23054,60.1299,15.4172
23053,60.2004,15.4321
23052,60.5906,14.1811
23051,60.9387,15.5393
23050,60.2454,15.9604
23049,61.1326,14.5389
23048,60.2134,16.599
23047,60.1129,16.367
23046,60.3998,14.1526
23045,56.3439,15.4355
23044,56.2086,14.8772
23043,58.3925,13.4917
22179,59.7413,13.6719
22178,59.4307,13.9327
22177,59.7847,13.1248
22176,59.3781,12.822
22175,59.7527,14.2485
22174,59.1834,12.9982
22173,59.0926,14.1511
22172,59.3592,13.9971
22171,59.3915,13.8057
22170,59.6464,12.6142
22169,59.4435,14.2105
22165,59.3461,13.9644
22164,59.1102,13.0275
22163,59.7706,13.4451
22162,59.268,14.1789
22161,59.5035,11.8476
22159,59.4295,14.4982
22158,59.4137,13.461
22157,59.0964,12.9429
22156,59.0093,13.1246
22155,59.6941,13.456
22154,59.1196,12.9162
22153,59.5758,13.3107
22152,59.5236,13.6258
22150,59.1263,12.9327
22149,59.7841,14.0753
22148,59.4424,12.87
22147,59.5406,14.276
22146,59.7198,14.1507
22145,59.3838,14.0082
22144,60.0388,13.6322
22143,59.4246,13.4367
22142,59.3703,13.9755
22141,59.13,13.1183
22140,60.0381,13.5988
22139,59.0787,12.9198
22137,59.6883,12.6508
22136,59.7922,14.3615
22135,60.0267,14.1084
22134,59.3646,13.9423
22133,59.8002,13.129
22132,59.4949,13.6388
22131,58.9195,13.2293
